timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716628380191,196,/actions/Account.action-87-0,302,,Thread Group 1-6,,true,,230,1243,10,10,https://petstore.octoperf.com/actions/Account.action,196,0,0
1716628380385,173,/actions/Account.action-87-1,200,,Thread Group 1-8,text,true,,2011,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,173,0,0
1716628380388,173,/actions/Account.action-87-1,200,,Thread Group 1-6,text,true,,2011,986,10,10,https://petstore.octoperf.com/actions/Catalog.action,173,0,0
1716628385562,201,/actions/Catalog.action-91,200,,Thread Group 1-8,text,true,,2008,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,200,0,0
1716628385562,201,/actions/Catalog.action-91,200,,Thread Group 1-6,text,true,,2011,898,10,10,https://petstore.octoperf.com/actions/Catalog.action,200,0,0
1716628385568,147,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1725,846,10,10,null,0,5001,0
1716628390568,147,/actions/Catalog.action-93,200,,Thread Group 1-4,text,true,,1725,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,146,0,0
1716628385568,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1727,846,10,10,null,0,5000,0
1716628390568,149,/actions/Catalog.action-93,200,,Thread Group 1-9,text,true,,1727,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,148,0,0
1716628385571,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1728,846,10,10,null,0,4997,0
1716628390568,149,/actions/Catalog.action-93,200,,Thread Group 1-3,text,true,,1728,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,148,0,0
1716628385569,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1727,846,10,10,null,0,5000,0
1716628390568,149,/actions/Catalog.action-93,200,,Thread Group 1-5,text,true,,1727,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716628385572,150,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1725,846,10,10,null,0,4998,0
1716628390569,150,/actions/Catalog.action-93,200,,Thread Group 1-1,text,true,,1725,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,150,0,0
1716628385586,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1722,846,10,10,null,0,5000,0
1716628390585,149,/actions/Catalog.action-93,200,,Thread Group 1-10,text,true,,1722,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716628385586,149,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1722,846,10,10,null,0,5000,0
1716628390585,149,/actions/Catalog.action-93,200,,Thread Group 1-2,text,true,,1722,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,149,0,0
1716628385687,173,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1726,846,10,10,null,0,4997,0
1716628390684,173,/actions/Catalog.action-93,200,,Thread Group 1-7,text,true,,1726,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,173,0,0
1716628385765,185,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1725,846,10,10,null,0,5004,0
1716628390769,185,/actions/Catalog.action-93,200,,Thread Group 1-8,text,true,,1725,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,184,0,0
1716628385765,187,Module 1 - Click On Fish,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1723,846,10,10,null,0,5005,0
1716628390769,187,/actions/Catalog.action-93,200,,Thread Group 1-6,text,true,,1723,846,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,187,0,0
1716628390717,147,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,1784,878,10,10,null,0,5003,0
1716628395718,147,/actions/Catalog.action-95,200,,Thread Group 1-9,text,true,,1784,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,147,0,0
1716628390716,148,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1820,878,10,10,null,0,5003,0
1716628395718,148,/actions/Catalog.action-95,200,,Thread Group 1-4,text,true,,1820,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,147,0,0
1716628390720,148,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1844,878,10,10,null,0,5001,0
1716628395719,148,/actions/Catalog.action-95,200,,Thread Group 1-1,text,true,,1844,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,147,0,0
1716628390718,159,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,1781,878,10,10,null,0,5002,0
1716628395718,159,/actions/Catalog.action-95,200,,Thread Group 1-5,text,true,,1781,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,159,0,0
1716628390718,160,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1829,878,10,10,null,0,5001,0
1716628395718,160,/actions/Catalog.action-95,200,,Thread Group 1-3,text,true,,1829,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,159,0,0
1716628390735,155,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,1813,878,10,10,null,0,5003,0
1716628395736,155,/actions/Catalog.action-95,200,,Thread Group 1-10,text,true,,1813,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,155,0,0
1716628390735,156,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1824,878,10,10,null,0,5003,0
1716628395736,156,/actions/Catalog.action-95,200,,Thread Group 1-2,text,true,,1824,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-02,156,0,0
1716628390858,169,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,1785,878,10,10,null,0,5000,0
1716628395857,169,/actions/Catalog.action-95,200,,Thread Group 1-7,text,true,,1785,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-02,169,0,0
1716628390955,188,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,1817,878,10,10,null,0,5003,0
1716628395957,188,/actions/Catalog.action-95,200,,Thread Group 1-8,text,true,,1817,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,187,0,0
1716628390957,190,Module 2 - Select Fish Type,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,1816,878,10,10,null,0,5001,0
1716628395957,190,/actions/Catalog.action-95,200,,Thread Group 1-6,text,true,,1816,878,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,189,0,0
1716628395867,175,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2177,880,10,10,null,0,5011,0
1716628400878,175,/actions/Cart.action-97,200,,Thread Group 1-4,text,true,,2177,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,174,0,0
1716628395866,176,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2179,880,10,10,null,0,5012,0
1716628400878,176,/actions/Cart.action-97,200,,Thread Group 1-9,text,true,,2179,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,175,0,0
1716628395878,176,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2179,881,10,10,null,0,5001,0
1716628400879,176,/actions/Cart.action-97,200,,Thread Group 1-3,text,true,,2179,881,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,174,0,0
1716628395868,179,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2172,880,10,10,null,0,5010,0
1716628400878,179,/actions/Cart.action-97,200,,Thread Group 1-1,text,true,,2172,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,178,0,0
1716628395878,178,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2181,880,10,10,null,0,5002,0
1716628400879,178,/actions/Cart.action-97,200,,Thread Group 1-5,text,true,,2181,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,178,0,0
1716628395892,168,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,2167,880,10,10,null,0,5005,0
1716628400896,168,/actions/Cart.action-97,200,,Thread Group 1-10,text,true,,2167,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,168,0,0
1716628395893,169,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,2180,881,10,10,null,0,5003,0
1716628400896,169,/actions/Cart.action-97,200,,Thread Group 1-2,text,true,,2180,881,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-20,168,0,0
1716628396027,191,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,2178,880,10,10,null,0,4999,0
1716628401025,191,/actions/Cart.action-97,200,,Thread Group 1-7,text,true,,2178,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-3,190,0,0
1716628396146,212,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,2173,880,10,10,null,0,5012,0
1716628401157,212,/actions/Cart.action-97,200,,Thread Group 1-8,text,true,,2173,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,211,0,0
1716628396147,213,Module 3 - Shopping Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,2171,880,10,10,null,0,5011,0
1716628401157,213,/actions/Cart.action-97,200,,Thread Group 1-6,text,true,,2171,880,10,10,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-1,212,0,0
1716628401054,146,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,2341,861,10,10,null,0,4990,0
1716628406045,146,/actions/Order.action-102,200,,Thread Group 1-4,text,true,,2341,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,145,0,0
1716628401054,146,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,2338,861,10,10,null,0,4991,0
1716628406045,146,/actions/Order.action-102,200,,Thread Group 1-9,text,true,,2338,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,145,0,0
1716628401055,150,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,2341,861,10,10,null,0,4989,0
1716628406045,150,/actions/Order.action-102,200,,Thread Group 1-3,text,true,,2341,861,10,10,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,149,0,0
1716628401058,147,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,2339,861,10,10,null,0,5004,0
1716628401058,148,Module 4 - Payment Details,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,2339,861,10,10,null,0,5003,0
